;gain_net_numeric_uc_fuel;gain_net_numeric_uc_chauffage;gain_net_numeric_uc_taxe_carbone
123;-89.87017112405692;50.0;-39.870171124056924
124;55.144921550107455;50.0;105.14492155010745
125;64.3093305013925;-211.5017425137312;-147.19241201233868
126;46.26398702363281;-104.33849983994605;-58.074512816313245
127;29.79191280443854;12.242378042575695;42.03429084701423
128;31.34249661498355;66.66666666666667;98.00916328165022
129;-53.012536976279684;33.333333333333336;-19.67920364294635
130;38.32332118660442;8.052641663765504;46.375962850369916
131;20.160402198335735;6.195081723900178;26.355483922235912
132;80.0;66.66666666666667;146.66666666666666
133;7.996073637055967;-202.2349805246216;-194.2389068875656
134;-2.6182501773232616;-6.93920477069787;-9.557454948021132
135;-50.63723831998823;-188.55220013673124;-239.18943845671947
136;67.46608757963202;66.66666666666667;134.13275424629867
137;8.807154098312253;41.66666666666667;50.473820764978925
138;60.0;50.0;110.0
139;7.304086057434802;-87.7640049512554;-80.4599188938206
140;28.614895877692447;-229.58099734538746;-200.966101467695
141;58.130458852717005;66.66666666666667;124.79712551938367
142;23.586911625805897;44.29982786751;67.8867394933159
143;75.3384022224166;66.66666666666667;142.00506888908328
144;11.236371514558869;66.66666666666667;77.90303818122554
145;-20.28141911336479;66.66666666666667;46.38524755330187
146;-15.34199172206354;50.0;34.65800827793646
147;48.66069680791028;-12.057133653070347;36.603563154839925
148;16.321323373652604;-6.704600207865269;9.616723165787334
149;22.202806799177527;55.55555555555556;77.75836235473308
150;35.04008906880432;50.0;85.04008906880432
151;60.0;50.0;110.0
152;60.0;-75.88400402271623;-15.884004022716226
153;6.458319888263607;66.66666666666667;73.12498655493027
154;63.36005937920288;9.766555512592277;73.12661489179516
155;4.822506008066739;50.0;54.82250600806674
156;46.5154863669546;62.73569252073364;109.25117888768824
157;11.243954882383605;-15.085318320378065;-3.8413634379944597
158;80.0;37.130180121887555;117.13018012188756
159;-11.769789216349816;-100.99138470219845;-112.76117391854827
160;20.05193074641541;66.66666666666667;86.71859741308208
161;-7.837909346295116;-9.87476917668649;-17.712678522981605
162;79.76644385183276;38.16580524464283;117.93224909647559
163;60.0;-32.23250039187667;27.76749960812333
164;36.454457642974525;18.496032658918164;54.95049030189269
165;51.0481424011139;55.55555555555556;106.60369795666945
166;-51.721805836068945;38.46153846153846;-13.260267374530486
167;37.76543399106498;-82.06920038101498;-44.30376638995
168;30.627633195855044;-32.885521175058415;-2.257887979203371
169;67.44746493956431;66.66666666666667;134.11413160623098
170;15.58472073349915;55.55555555555556;71.14027628905471
171;43.00962223536984;47.6660933980825;90.67571563345234
172;43.24512550584171;50.0;93.24512550584171
173;60.0;50.0;110.0
174;-9.141280980209592;-23.160980542921756;-32.30226152313134
175;31.73818572244658;41.94338654243761;73.6815722648842
176;18.111745300211393;4.706313194751825;22.818058494963218
177;29.171197409346405;-11.301550559642873;17.869646849703532
178;60.0;50.0;110.0
179;1.7617604783945353;-82.38649559330565;-80.62473511491112
180;-10.862020997675721;43.47826086956522;32.6162398718895
181;-25.358684172596895;50.0;24.641315827403105
182;60.0;50.0;110.0
183;65.00621734823876;-351.3094294005289;-286.3032120522901
184;12.677364092600024;66.66666666666667;79.34403075926669
185;80.0;66.66666666666667;146.66666666666666
186;60.0;7.6108536968152976;67.6108536968153
187;-24.34003646072688;-462.787338817473;-487.1273752781999
188;28.453397234713456;38.10405898891369;66.55745622362714
189;5.031086741193879;66.66666666666667;71.69775340786055
190;60.0;-68.74701015373739;-8.747010153737392
191;15.626827021112149;50.0;65.62682702111215
192;51.91201995087858;47.61904761904762;99.5310675699262
193;47.632811680175415;66.66666666666667;114.29947834684208
194;73.96461258524175;33.795908272031774;107.76052085727353
195;30.975632557558093;2.302966104644423;33.27859866220251
196;-112.27332381260021;-92.50430711011904;-204.77763092271925
197;61.31156366166086;1.9723776390110288;63.28394130067189
198;7.377856606098071;-27.63326523402147;-20.255408627923398
199;2.8226460757609857;50.0;52.822646075760986
200;12.715475393419391;66.66666666666667;79.38214206008605
201;33.26660401735728;-83.42553018972174;-50.15892617236446
202;-4.237646177443215;33.333333333333336;29.09568715589012
203;7.449869186357091;-185.13209761681082;-177.68222843045373
204;8.858096758429156;50.0;58.858096758429156
205;-1.5480814382262906;-37.388444172185395;-38.936525610411685
206;-8.143266271960783;-58.32796947534607;-66.47123574730685
207;44.695140908500036;50.0;94.69514090850004
208;-79.36046759029159;66.66666666666667;-12.693800923624925
209;-35.185967201381935;40.0;4.814032798618063
210;60.0;-78.99754876258885;-18.99754876258885
211;60.0;-11.07251452870355;48.92748547129645
212;20.384449776495266;-6.362175121557875;14.022274654937393
213;25.870767408074244;50.0;75.87076740807424
214;-80.35765977614626;-80.67011438029203;-161.0277741564383
215;60.0;-236.43365060708993;-176.43365060708993
216;54.18464459299321;-40.116163637537134;14.068480955456076
217;-8.143266271960783;40.0;31.856733728039217
218;-10.60801728690808;18.412771942620907;7.804754655712827
219;38.417798778610255;66.66666666666667;105.08446544527692
220;3.892437444018242;50.0;53.89243744401824
221;12.27134328971897;-122.75657918185334;-110.48523589213437
222;53.10281262001189;26.030936315742764;79.13374893575465
223;26.490251011683426;50.0;76.49025101168343
224;18.342122491070786;-59.757488326815896;-41.41536583574513
225;-9.024142890868461;66.66666666666667;57.6425237757982
226;31.542773931720035;-14.126938199553592;17.415835732166443
227;43.694336118332686;23.30676120091969;67.00109731925238
228;-64.56892152388203;66.66666666666667;2.0977451427846368
229;46.5154863669546;4.605021017979577;51.12050738493417
230;25.352443307061623;-33.672977878096084;-8.320534571034463
231;32.1590148556478;-6.704600207865269;25.454414647782528
232;1.6725869120730295;-6.250232174431858;-4.577645262358828
233;-32.031841967132095;23.80952380952381;-8.222318157608285
234;60.0;-40.02666679498668;19.97333320501332
235;-58.84133420084534;38.46153846153846;-20.379795739306875
236;60.0;33.75429831722212;93.75429831722212
237;34.735528851080744;-47.52897667530715;-12.793447824226405
238;73.72373246978215;-48.69728984791724;25.026442621864913
239;37.34457314997138;50.0;87.34457314997138
240;3.9519422986725203;50.0;53.95194229867252
241;57.5569766602645;66.66666666666667;124.22364332693117
242;-94.55212293663271;-148.05393038510783;-242.60605332174055
243;4.093026650062702;-3.57366897746734;0.5193576725953619
244;57.14285714285714;13.87952175114427;71.0223788940014
245;69.93640080148782;66.66666666666667;136.60306746815448
246;42.70721845239556;66.66666666666667;109.37388511906222
247;31.411323037880493;50.0;81.41132303788049
248;60.0;50.0;110.0
249;1.8800733345564367;-45.319168152721616;-43.439094818165174
250;60.0;-178.00688529960007;-118.00688529960007
251;43.0750910609075;66.66666666666667;109.74175772757417
252;-15.509165524355467;50.0;34.49083447564453
253;50.179159673387595;-134.5494130283126;-84.37025335492501
254;23.601929592364115;-51.36521522449152;-27.763285632127406
255;-77.04056326340226;55.55555555555556;-21.485007707846712
256;11.948815466147607;20.605084684268746;32.553900150416354
257;21.14161250121424;66.66666666666667;87.80827916788091
258;16.040615710702543;66.66666666666667;82.70728237736921
259;65.1514739465094;24.31568211638766;89.46715606289706
260;21.272656480356453;37.52790802025987;58.800564500616325
261;64.32284702274929;-88.89002038658332;-24.56717336383402
262;41.337962062682436;2.53973049264323;43.877692555325666
263;39.10399501273395;50.0;89.10399501273395
264;60.85984020752039;66.66666666666667;127.52650687418706
265;60.0;50.0;110.0
266;60.0;50.0;110.0
267;10.196094837921507;47.61904761904762;57.81514245696913
268;12.880736396383327;-87.71299936929563;-74.8322629729123
269;-10.590409962182548;50.0;39.40959003781745
270;-22.350948595122873;-64.00344264980004;-86.35439124492291
271;-31.36502527822301;-85.7119279552673;-117.07695323349031
272;30.025965172217298;50.0;80.0259651722173
273;1.7943324710471469;47.61904761904762;49.41338009009476
274;21.32548508328573;-4.851494028555154;16.473991054730575
275;7.697190203639366;-78.99754876258885;-71.30035855894948
276;55.58587560624559;-180.34079493981275;-124.75491933356716
277;5.589972830861673;64.31319269840434;69.903165529266
278;-0.2525195295349931;50.0;49.74748047046501
279;1.8170315351958835;40.0;41.81703153519588
280;8.690874070009784;25.0;33.690874070009784
281;60.0;50.0;110.0
282;9.776745338552777;66.66666666666667;76.44341200521944
283;60.0;44.99481882798274;104.99481882798274
284;10.653754230652188;-92.07731739342792;-81.42356316277574
285;40.0;-61.914117566128425;-21.914117566128425
286;50.24879097647673;45.69037229629094;95.93916327276767
287;11.311492865893888;36.966727568576616;48.278220434470505
288;9.094904810407115;21.93298856197079;31.027893372377907
289;-2.7802205151668073;-21.64645537233264;-24.426675887499446
290;76.91254753260432;-28.431205140339443;48.48134239226488
291;67.84197502082095;37.95715818356333;105.79913320438429
292;25.22733729422631;41.66666666666667;66.89400396089297
293;15.209122738976678;-33.43013636461428;-18.2210136256376
294;35.16155223101456;-28.336204740079364;6.825347490935201
295;61.31731389856706;-65.48232033025108;-4.16500643168403
296;2.159014855647797;25.0;27.159014855647797
297;60.0;39.21022134866817;99.21022134866817
298;53.61050754489642;3.981897447754742;57.59240499265117
299;60.0;50.0;110.0
300;53.117601597911744;-16.080831047250438;37.03677055066131
301;-29.816415076834044;66.66666666666667;36.850251589832624
302;43.5107728807562;53.421123501488026;96.93189638224422
303;12.329163199306368;40.0;52.329163199306365
304;-8.85137638256607;3.6584765870592317;-5.192899795506838
305;28.57142857142857;23.80952380952381;52.38095238095238
306;13.600643970833971;29.166511883712094;42.76715585454607
307;21.67259027738722;66.66666666666667;88.33925694405389
308;29.093248727800074;48.823371011322514;77.9166197391226
309;49.75877269597186;66.66666666666667;116.42543936263853
310;80.0;4.778276937305691;84.77827693730569
311;27.95449055135332;13.342339626010926;41.29683017736424
312;-31.677542493450296;55.55555555555556;23.87801306210526
313;7.907171059039723;-1.4416135044567733;6.465557554582951
314;28.906707458744563;33.333333333333336;62.2400407920779
315;30.368245264712098;-36.07742562055439;-5.709180355842299
316;-28.432298780574456;66.66666666666667;38.23436788609221
317;64.50968684746825;19.74309786255738;84.25278471002564
318;35.69691154989516;50.0;85.69691154989516
319;52.68659323235755;50.0;102.68659323235755
320;-2.3050524270996298;-23.63277071205539;-25.937823139155018
321;60.0;-15.701898706521433;44.29810129347857
322;8.723145928074928;27.84763509141567;36.570781019490596
323;-29.918386675825314;-18.480133526138715;-48.39852020196403
324;80.0;66.66666666666667;146.66666666666666
325;23.085547863439995;66.66666666666667;89.75221453010666
326;60.0;22.530685953420175;82.53068595342017
327;-89.87017112405692;-187.83968953904332;-277.70986066310024
328;0.9033096507138424;43.47826086956522;44.38157052027906
329;-13.82610419055527;50.0;36.17389580944473
330;9.883662848039421;7.254103907471517;17.13776675551094
331;52.29459492551387;-28.654402598240807;23.64019232727306
332;-17.194344306932894;35.714285714285715;18.51994140735282
333;10.981191885533121;47.61904761904762;58.600239504580735
334;-12.797790357436725;50.0;37.202209642563275
335;-75.83414092157253;-12.473939262424917;-88.30808018399743
336;60.0;50.0;110.0
337;66.66666666666667;4.412342473506088;71.07900914017276
338;-11.678651291166045;23.334254979045024;11.655603687878981
339;15.745105877947367;50.0;65.74510587794737
340;54.935138477579095;36.12409802130855;91.05923649888764
341;-23.522956036027836;50.0;26.477043963972164
342;-17.160175790943565;42.43021870782551;25.27004291688195
343;18.852488109823145;66.66666666666667;85.51915477648981
344;-8.971873799881223;50.0;41.02812620011878
345;78.11711974093464;31.288319671737593;109.40543941267224
346;-10.081629958807298;38.666365600881036;28.58473564207374
347;20.634979021516415;50.0;70.63497902151641
348;54.50762094842251;50.0;104.50762094842251
349;-23.741512410567886;-22.70189877440662;-46.4434111849745
350;60.0;40.78816894872406;100.78816894872406
351;60.0;50.0;110.0
352;0.7408281943873165;22.727272727272727;23.468100921660042
353;-31.615038743803172;66.66666666666667;35.051627922863496
354;-34.144012953267975;-63.40920041573054;-97.55321336899851
355;41.237770764164;66.66666666666667;107.90443743083067
356;26.263986018680612;-380.1173231046637;-353.85333708598307
357;-75.30196803780564;66.66666666666667;-8.63530137113897
358;68.75466180523642;4.219235765528386;72.9738975707648
359;60.0;-32.23250039187667;27.76749960812333
360;47.5958827395898;-75.96937149558532;-28.37348875599552
361;-12.90926635990877;50.0;37.09073364009123
362;56.70470499531962;-90.08806507787388;-33.38336008255427
363;-64.00785272588807;66.66666666666667;2.6588139407786002
364;-70.77126516637736;50.0;-20.77126516637736
365;60.0;50.0;110.0
366;-22.005490407810793;-31.82216810980026;-53.827658517611056
367;21.88220801015147;-75.1233983333744;-53.24119032322293
368;52.93919827130918;-256.3923730620095;-203.4531747907003
369;-37.369270170264826;50.0;12.630729829735174
370;21.88176741582174;50.0;71.88176741582174
371;60.0;50.0;110.0
372;36.6394546612089;-125.76259380316424;-89.12313914195533
373;11.80295729571329;66.66666666666667;78.46962396237996
374;40.0;33.333333333333336;73.33333333333333
375;40.94088370791087;-391.7633307733031;-350.8224470653922
376;-17.315010789841836;-37.933799161153274;-55.24880995099511
377;-14.783881096877897;0.9079783046366667;-13.87590279224123
378;-8.476393175148473;-92.50430711011904;-100.98070028526752
379;12.124328957194242;66.66666666666667;78.79099562386091
380;20.78089194842862;9.44345175258837;30.224343701016995
381;-13.172931134997599;27.77777777777778;14.604846642780178
382;46.793701809105755;50.0;96.79370180910576
383;12.931760759429507;-26.50197784363627;-13.570217084206762
384;-14.49981443999107;-33.78511824220254;-48.28493268219361
385;10.185197266594363;-64.01829480926517;-53.83309754267081
386;-8.747249276031635;-0.1312417733580181;-8.878491049389652
387;26.82176789090329;50.0;76.82176789090329
388;-0.8502021750044669;47.61904761904762;46.76884544404315
389;-8.654738144718522;-1.1707342136346597;-9.825472358353181
390;20.768616832258886;50.0;70.76861683225889
391;23.879104754723244;-1.0558014780686449;22.8233032766546
392;-75.747039161144;43.47826086956522;-32.268778291578776
393;60.0;50.0;110.0
394;57.14285714285714;42.10990610537126;99.2527632482284
395;-8.30068779703121;33.333333333333336;25.032645536302123
396;67.56907124698516;20.293510279767133;87.8625815267523
397;54.935138477579095;-87.92043338129709;-32.985294903718
398;-38.599277081177334;-54.16973593985847;-92.7690130210358
399;60.0;50.0;110.0
400;60.0;-35.502584266071494;24.497415733928506
401;35.08538087232182;66.66666666666667;101.75204753898849
402;22.64522603703881;66.66666666666667;89.31189270370548
403;8.22079539968854;-148.68928025533614;-140.4684848556476
404;75.3384022224166;-66.33734722618753;9.001054996229072
405;49.315547849631265;-75.3805811013711;-26.065033251739845
406;-26.14789737757174;-39.26990645354078;-65.41780383111252
407;53.78555896278357;46.68029740396176;100.46585636674533
408;33.552619702222124;66.66666666666667;100.21928636888879
409;-31.962491669212568;50.0;18.037508330787432
410;60.0;-156.9392793964248;-96.93927939642481
411;10.25532283271347;-151.37031374219364;-141.11499090948018
412;5.142306813614899;64.31319269840434;69.45549951201923
413;46.15384615384615;35.038634305713515;81.19248045955966
414;-73.45347339935113;55.55555555555556;-17.897917843795565
415;63.22018409909583;66.66666666666667;129.8868507657625
416;-101.31916416870156;41.23630988845586;-60.082854280245705
417;48.39110918173631;50.0;98.39110918173631
418;-9.575994839232017;47.61904761904762;38.043052779815596
419;17.951017986338343;50.0;67.95101798633834
420;60.0;50.0;110.0
421;-10.659582757413622;-494.3606671743358;-505.02024993174945
422;-143.2072847829695;-96.71627444960745;-239.92355923257696
423;-7.7550999683133055;5.220349154680023;-2.534750813633283
424;68.6585587905907;66.66666666666667;135.32522545725737
425;-46.33698985886743;66.66666666666667;20.329676807799235
426;-22.385691803375494;2.5776027335508616;-19.808089069824632
427;13.343075492524727;-63.05726473963159;-49.714189247106866
428;60.0;-80.55638581736594;-20.556385817365936
429;22.85154837196194;-10.408807156046805;12.442741215915134
430;41.199131369448025;50.0;91.19913136944803
431;-9.794502711420533;-22.50284193955029;-32.29734465097082
432;-73.66254889015727;-64.00344264980015;-137.66599153995742
433;57.44922488127893;-102.7116907397941;-45.262465858515164
434;33.49836910418127;38.46153846153846;71.95990756571973
435;11.393824109384695;50.0;61.393824109384695
436;30.97038831884106;50.0;80.97038831884106
437;-2.2393632984406913;23.80952380952381;21.570160511083117
438;-35.52319950111187;29.023975150168894;-6.499224350942972
439;22.950569381657488;2.5776027335508616;25.52817211520835
440;-40.897315870782016;0.8369902191539167;-40.060325651628105
441;51.325771665798925;50.0;101.32577166579892
442;71.06406774041072;-56.83706413657304;14.227003603837678
443;51.21374657662349;50.0;101.21374657662349
444;-38.74180227673172;47.61904761904762;8.877245342315897
445;-24.072082029706053;50.0;25.927917970293947
446;60.0;50.0;110.0
447;42.05703190896005;-131.69933012695824;-89.6422982179982
448;60.0;50.0;110.0
449;-113.53076464010458;66.66666666666667;-46.864097973437914
450;32.09623890711612;-1.0558014780686449;31.040437429047472
451;10.25532283271347;-206.34745392927792;-196.09213109656443
452;-35.58536741983448;50.0;14.414632580165517
453;27.909772438386764;-15.382215127351431;12.527557311035332
454;2.3490139711927136;37.89286286157934;40.24187683277205
455;16.7040579610009;-163.7564454737028;-147.0523875127019
456;60.0;50.0;110.0
457;60.0;28.057338871255382;88.05733887125538
458;8.487664388828636;55.55555555555556;64.04321994438419
459;57.247178272049496;66.66666666666667;123.91384493871617
460;60.0;-35.350166731111585;24.649833268888415
461;31.292611978816467;50.0;81.29261197881647
462;46.06749098419199;55.55555555555556;101.62304653974755
463;20.42959371792847;-7.291144146948795;13.138449570979674
464;42.62312597719605;66.66666666666667;109.28979264386271
465;-7.566503335611685;2.104527294370264;-5.461976041241421
466;-62.13114179175485;-170.8405118501984;-232.97165364195325
467;-171.05024336336646;50.0;-121.05024336336646
468;46.10646288712513;-35.661934142067025;10.444528745058108
469;30.44508998371146;47.61904761904762;78.06413760275908
470;4.318029711295594;-47.52897667530715;-43.210946964011555
471;62.98551982082419;66.66666666666667;129.65218648749087
472;50.0;-21.82502507600854;28.174974923991464
473;17.946391924722224;55.55555555555556;73.50194748027778
474;24.328263075876873;-17.906944662153705;6.421318413723169
475;60.0;-78.25387639910718;-18.253876399107185
476;-8.08057716948133;-13.800761687871804;-21.881338857353132
477;54.076704172483154;66.66666666666667;120.74337083914982
478;-18.717364951459786;50.0;31.282635048540214
479;27.63729868715827;-24.06969818252228;3.567600504635993
480;12.124328957194242;-164.1903116619384;-152.0659827047442
481;20.160402198335735;34.25643147035591;54.416833668691645
482;11.393824109384695;50.0;61.393824109384695
483;80.0;-75.83763031580186;4.1623696841981355
484;6.241841120007848;-123.25402888775291;-117.01218776774506
485;33.40940999063923;66.66666666666667;100.0760766573059
486;2.8334595523865147;4.533814942169698;7.367274494556213
487;22.707213740955467;50.0;72.70721374095547
488;42.90190142907915;43.711088195036346;86.61298962411549
489;60.0;50.0;110.0
490;42.57115340680745;66.66666666666667;109.23782007347411
491;6.782218363472623;-60.387157613938825;-53.6049392504662
492;-9.6533499575537;50.0;40.3466500424463
493;16.108191751395598;47.61904761904762;63.727239370443215
494;60.16086340183356;25.9516569808643;86.11252038269787
495;40.0;-13.174545589502108;26.825454410497894
496;36.3022356855879;30.356324987178414;66.65856067276631
497;80.0;30.758864915707175;110.75886491570718
498;60.0;-64.9680374705074;-4.968037470507397
499;9.322649990348443;40.7652693572871;50.08791934763554
500;-56.67462748291928;-42.62779810242978;-99.30242558534906
501;10.188208435676188;-105.12572003353193;-94.93751159785575
502;50.85138677077864;47.61904761904762;98.47043438982625
503;60.0;-73.97874293219047;-13.978742932190471
504;-84.17427214521115;-61.52296738593793;-145.69723953114908
505;36.25444354936902;-132.83935923643972;-96.5849156870707
506;60.0;50.0;110.0
507;47.27770774740399;51.67930376556126;98.95701151296525
508;13.950326441503247;-88.03859206268065;-74.0882656211774
509;34.668215170851425;43.47826086956522;78.14647604041664
510;50.737642597812965;50.0;100.73764259781296
511;60.0;-69.28788838374203;-9.287888383742029
512;60.0;50.0;110.0
513;13.030976753718127;4.862211186280395;17.893187939998523
514;4.244321705253242;30.565576747421233;34.809898452674474
515;42.11120084368273;-78.87773832403734;-36.7665374803546
516;43.384139656150104;66.66666666666667;110.05080632281677
517;-33.1987908456379;41.66666666666667;8.46787582102877
518;37.17760087370926;-2.8222774060954436;34.355323467613815
519;38.77633272768086;29.024234837350832;67.8005675650317
520;-6.0604358919677;50.0;43.9395641080323
521;-75.98937413612043;-67.7739330686502;-143.76330720477063
522;9.30784053837009;19.595249689762923;28.903090228133014
523;60.0;29.077792703118973;89.07779270311897
524;-60.041069790014646;-68.01301889535158;-128.05408868536622
525;51.928362442229854;-18.284755954709908;33.643606487519946
526;22.913414701781107;37.23587664337511;60.149291345156215
527;10.136263146181136;-24.06969818252228;-13.933435036341143
528;-76.49012701231838;33.333333333333336;-43.156793678985046
529;23.538126087152403;-85.33792353306671;-61.799797445914315
530;60.0;-22.72360212805586;37.27639787194414
531;1.1745069855963568;33.333333333333336;34.50784031892969
532;9.139028663954658;47.61904761904762;56.758076283002275
533;34.54662335894784;-45.76289486412725;-11.216271505179407
534;12.124328957194242;-37.83649795734436;-25.712169000150123
535;17.856686542201942;50.0;67.85668654220194
536;11.243954882383605;-80.55638581736594;-69.31243093498233
537;46.977260305488244;66.66666666666667;113.64392697215492
538;40.947461920995615;22.23723271001821;63.184694631013826
539;29.830856017777023;66.66666666666667;96.4975226844437
540;55.5626827021112;50.0;105.5626827021112
541;9.761147602317578;66.66666666666667;76.42781426898425
542;67.21452393720874;66.66666666666667;133.8811906038754
543;11.918770241611355;50.0;61.918770241611355
544;22.342394818692924;50.0;72.34239481869292
